"id","category","name","grams","calories","carbs","protein","fat"
5815,"과자류","레돈도 럭셔리 크림 카푸치노향 웨이퍼","30","45","5.58","0.24","1.35"
5816,"과자류","레드 미니 바스켓","30","25.5","4.2","0.6","0.72"
5817,"과자류","레드 미니 콘","30","24","4.2","0.3","0.72"
5818,"과자류","레드락델리 포테이토칩스씨쏠트","30","44.1","5.7","0.6","2.1"
5819,"과자류","레몬 앤 라임 아이스","10","7.6","1.9","0","0"
5820,"과자류","레몬 퍼프","30","39","5.1","0.3","1.8"
5821,"과자류","레몬 퐁당 쿠키","30","61.8","7.73","0.79","3.07"
5822,"과자류","레몬머링게파이향 태피","30","16.5","3.3","0","0.3"
5823,"과자류","레몬에이드향타피","30","25.5","5.7","0","0.3"
5824,"과자류","레몬향 캔디","10","6","1.5","0","0"
5825,"과자류","레몬향 퍼프 비스킷","30","45.3","6","0.6","2.1"
5826,"과자류","레몬향샌드위치비스킷","30","45","6","0.6","2.1"
5827,"과자류","레몬향크림 큐브 와퍼","30","61.2","8.4","0.42","2.91"
5828,"과자류","레비시모크래커","30","37.8","5.4","1.2","1.23"
5829,"과자류","레스토랑 스타일 토티야 칩스","30","43.5","4.8","0.6","2.4"
5830,"과자류","레스토랑스타일 또띠아 칩","30","43.8","6.3","0.6","1.8"
5831,"과자류","레알리 곡물 비스킷 (클래식)","30","69.6","9.6","1.2","2.91"
5832,"과자류","레알리 엑티비","30","67.8","9","1.2","3"
5833,"과자류","레어 치즈 쿠키","30","47.7","4.8","0.36","3"
5834,"과자류","레이디 핑거즈 (200g)","30","33.9","6.48","0.93","0.48"
5835,"과자류","레이디리버티 오트 앤 허니 크런치 그래놀라 바","30","57","8.7","1.2","1.8"
5836,"과자류","레이디리버티 피넛버터 크런치 그래놀라 바","30","63","9","1.5","2.1"
5837,"과자류","레이머 어니언 갈릭 크루통","30","33","4.5","0.72","1.44"
5838,"과자류","레이머 언시즌드 크루통","30","33","4.56","0.81","1.38"
5839,"과자류","레이머 치즈 크루통","30","33","4.35","0.78","1.41"
5840,"과자류","레이머 허브 크루통","30","33","4.41","0.69","1.44"
5841,"과자류","레이스 사우어크림 & 어니언맛 포테이토칩","30","47.4","4.5","0.6","3"
5842,"과자류","레이스 솔트 앤드 비네갈","30","45","4.5","0.6","3"
5843,"과자류","레이스 클래식 포테이토칩","30","47.4","4.5","0.6","3"
5844,"과자류","레이즌샌드","30","34.8","6","0.3","1.05"
5845,"과자류","레인블로팝","10","6","1.5","0","0"
5846,"과자류","레인즈월넷[건포도 호두칩]","30","45.69","6","0.46","2.31"
5847,"과자류","렉서스 초코렛크림 샌드위치","30","60.6","7.2","0.9","3.3"
5848,"과자류","렉서스 치즈크림 샌드위치","30","60.9","6.9","0.9","3.3"
5849,"과자류","렉서스 피넛버터 샌드위치","30","59.4","6.96","1.14","3"
5850,"과자류","렘빼엑 까짱","30","40.5","6","0.9","1.5"
5851,"과자류","로드 화이트","30","61.5","5.7","0.6","4.2"
5852,"과자류","로디드쵸코필드바","30","47.4","5.4","0.6","2.4"
5853,"과자류","로디드화이트쵸코향필드바","30","57.6","5.1","0.6","3.6"
5854,"과자류","로마슬라이올라이","30","51","8.4","0.6","1.5"
5855,"과자류","로마슬라이올라이파인애플","30","51","8.7","0.6","1.5"
5856,"과자류","로아커 웨하스 샌드위치 밀크 바닐라","30","38.4","4.8","0.6","1.8"
5857,"과자류","로아커웨하스 나폴리타너","30","45.6","5.31","0.69","2.4"
5858,"과자류","로아커웨하스 레몬","30","46.2","5.7","0.6","2.4"
5859,"과자류","로아커웨하스 아몬드","30","44.4","4.8","0.99","2.4"
5860,"과자류","로아커웨하스 카푸치노","30","45.3","5.4","0.9","2.4"
5861,"과자류","로아커웨하스 코코넛","30","46.2","4.92","0.69","2.7"
5862,"과자류","로안느어쏠트","30","43.8","5.1","0.9","2.1"
5863,"과자류","로얀단스크 대니쉬버터쿠키","30","67.5","8.7","0.9","3.3"
5864,"과자류","로얀단스크 대니쉬쿠키 컬렉션","30","69","8.4","0.9","3.6"
5865,"과자류","로얀단스크 버터&초코릿칩 쿠키","30","67.5","8.7","0.9","3.3"
5866,"과자류","로얀단스크 오트 & 블루베리 쿠키","30","76.5","9.3","0.9","3.9"
5867,"과자류","로얀단스크 오트 & 크랜베리 쿠키","30","76.5","9.3","0.9","3.9"
5868,"과자류","로얀단스크 초콜릿칩쿠키","30","78","9","0.9","4.2"
5869,"과자류","로얄브리티쉬버터쿠키","30","49.5","6","0.9","2.4"
5870,"과자류","로즈 레몬 민트 터키쉬딜라이트","10","9.65","2.39","0.04","0.01"
5871,"과자류","로즈마리 미니 플랫브래드","30","39.6","6.3","0.9","1.2"
5872,"과자류","로즈마리 크래커","30","40.8","5.7","0.87","1.5"
5873,"과자류","로즈마리 파마산 다운이스트 크래커","30","34.5","5.7","0.9","0.9"
5874,"과자류","로즈향 터키쉬딜라이트","10","9.3","2.32","0","0"
5875,"과자류","로터리 미니 수퍼","30","27","3.9","0.3","1.05"
5876,"과자류","로투스 250G","30","45","6.6","0.6","1.8"
5877,"과자류","로투스 25씽글팩","30","45","6.68","0.58","1.74"
5878,"과자류","로투스 씽글팩","30","45.3","6.8","0.5","1.78"
5879,"과자류","로투스 와플 크리스피","30","53.4","7.32","0.6","2.4"
5880,"과자류","로투스트윈팩","30","39.3","5.88","0.42","1.56"
5881,"과자류","록캔디(블루 라즈베리향)","10","5","1.4","0","0"
5882,"과자류","록캔디(화이트)","10","5","1.4","0","0.15"
5883,"과자류","록키 팝","30","69","8.7","0.6","3.3"
5884,"과자류","록키 팝 기프트","30","66","8.4","0.6","3.3"
5885,"과자류","롤 웨이퍼 쿠키","30","45","8.4","0.6","0.9"
5886,"과자류","롤리팝 나폴리탄","10","6","1.5","0","0"
5887,"과자류","롤리팝 버스데이 케이크","10","6","1.5","0","0"
5888,"과자류","롤리팝 베리 베리","10","6","1.5","0","0"
5889,"과자류","롤리팝 스트로베리","10","6","1.5","0","0"
5890,"과자류","롤리팝 와일드 체리향","10","6","1.5","0","0"
5891,"과자류","롤리팝 페퍼민트향","10","6","1.5","0","0"
5892,"과자류","롤리팝 핑크 레모네이드","10","6","1.5","0","0"
5893,"과자류","롤리팝(사과)","10","37.43","9.53","0","0.06"
5894,"과자류","롤스토리 골든 롤 딸기향","30","31.5","4.2","0.3","1.5"
5895,"과자류","롤스토리 골든 롤 초코","30","28.5","4.2","0.3","1.2"
5896,"과자류","롯데샌드 오리지널","100","520","66","4","26"
5897,"과자류","롯데샌드깜뜨","100","506","67","5","24"
5898,"과자류","롯데와플","30","146.1","21.6","1.8","6"
5899,"과자류","롱 포테이토 칩 (사우어크림 & 파)","30","38.72","4.43","0.52","2.1"
5900,"과자류","롱 포테이토 칩(소금)","30","40.65","4.24","0.47","2.43"
5901,"과자류","롱 포테이토 칩(치즈)","30","40.65","4.19","0.46","2.45"
5902,"과자류","루니풋로리팝","10","6.4","1.6","0","0"
5903,"과자류","루만드","30","55.5","8.1","0.6","2.1"
5904,"과자류","루바브 앤 카스타드향 튜브","30","18","3.3","0.06","0.18"
5905,"과자류","리고 브랜드 치즈맛 크런치","30","42","4.5","0.6","2.4"
5906,"과자류","리고 포테이토칩 사워 크림향 앤 양파맛 (43g)","30","67.5","7.83","0.93","3.45"
5907,"과자류","리고 포테이토칩 오리지날 (43g)","30","69","7.38","1.38","3.69"
5908,"과자류","리오 딸기바닐라맛 비스킷","30","38.25","4.5","0.42","2.1"
5909,"과자류","리오 바닐라맛 비스킷","30","38.25","4.5","0.42","2.1"
5910,"과자류","리오 초콜렛 비스킷","30","38.25","4.5","0.42","2.1"
5911,"과자류","리츠","30","48","6","0.3","2.7"
5912,"과자류","리츠 비츠 치즈 샌드위치","30","32.7","3.24","0.51","1.95"
5913,"과자류","리츠 샌드위치 크랙커 치즈","30","42.9","5.01","0.6","2.25"
5914,"과자류","리츠 샌드위치 크레커 치즈","30","42","5.1","0.6","2.4"
5915,"과자류","리츠 에스","30","69","8.4","0.9","3.6"
5916,"과자류","리츠 치즈 샌드","30","51.6","5.25","0.87","3"
5917,"과자류","리츠 치즈 샌드 크래커","30","48.3","4.95","0.81","2.79"
5918,"과자류","리츠 치즈 샌드위치 크래커","30","52.86","5.43","0.9","3.06"
5919,"과자류","리츠 카스타드향 샌드","30","52.5","6.39","0.72","2.7"
5920,"과자류","리츠 캔 엘","30","46.5","5.7","0.6","2.4"
5921,"과자류","리츠 크래커","30","24","3","0.3","1.2"
5922,"과자류","리츠크래커","30","46.5","5.7","0.6","2.4"
5923,"과자류","리츠크래커(치즈맛)","30","52.5","5.4","0.9","3"
5924,"과자류","리코스 미니 라운드 나쵸칩","30","40.2","5.7","0.6","1.8"
5925,"과자류","리코스라운드나쵸칩","30","40.2","5.7","0.6","1.8"
5926,"과자류","리코푸딩(망고맛)","100","99","22.5","0.1","0.9"
5927,"과자류","리콜라 스위스 레몬밤맛 허브캔디","10","5.76","1.44","0","0"
5928,"과자류","리콜라 스위스 체리 벌꿀맛 허브캔디","10","5.8","1.45","0","0"
5929,"과자류","리콜라 스위스 허브맛 캔디","15","9","2.2","0","0"
5930,"과자류","리틀 팝(버터스카치)","10","6","1.2","0","0.2"
5931,"과자류","리틀 팝(초콜릿)","10","6","1.3","0","0.3"
5932,"과자류","리틀 팝(카페 라떼)","10","6","1","0","0.3"
5933,"과자류","린다스롤리딸기향캔디","10","11","2.8","0","0"
5934,"과자류","린다스롤리레몬라임향캔디","10","11","2.8","0","0"
5935,"과자류","린다스롤리레몬향캔디","10","11","2.8","0","0"
5936,"과자류","린다스롤리바나나향캔디","10","11","2.8","0","0"
5937,"과자류","린다스롤리베리베리향캔디","10","11","2.8","0","0"
5938,"과자류","린다스롤리블루베리향캔디","10","11","2.8","0","0"
5939,"과자류","린다스롤리체리치즈케익향캔디","10","11","2.8","0","0"
5940,"과자류","린다스롤리크림소다향캔디","10","11","2.8","0","0"
5941,"과자류","릴레 레몬향 쿠키","30","43.5","6","0.3","2.1"
5942,"과자류","릴레 초코맛 쿠키","30","44.7","6.3","0.3","2.1"
5943,"과자류","릴레 클래식 오리지날 쿠키","30","43.5","6","0.3","2.1"
5944,"과자류","릴리코이망고","30","45","5.4","0.3","2.4"
5945,"과자류","릴리코이망고(1차포장)","30","22.5","2.7","0.3","1.2"
5946,"과자류","마가렛트","100","508","58","5","28"
5947,"과자류","마가렛트 오리지널","30","145.97","17.63","1.71","7.63"
5948,"과자류","마가렛트 초코맘","30","145.8","18.6","1.5","7.2"
5949,"과자류","마리아니 그라놀라 허니바","30","48","7.5","1.2","1.8"
5950,"과자류","마리아니 쎄서미 허니바","30","60","4.8","1.8","4.2"
5951,"과자류","마리아니 애플&시나몬 허니바","30","42","8.7","0.9","0.6"
5952,"과자류","마리아니 크랜베리 허니바","30","54","6","1.5","3"
5953,"과자류","마리아니 트레일믹스 허니바","30","57","5.4","1.8","5.4"
5954,"과자류","마메구락부","30","63.9","10.59","1.92","1.54"
5955,"과자류","마이 페이브릿 베어 머디 베어 비스킷","30","39","5.1","0.3","2.1"
5956,"과자류","마이 페이브릿 베어 베리 굿 베어 비스킷","30","39","5.1","0.3","1.8"
5957,"과자류","마이쮸딸기(크라운제과)","100","413.31","81.65","1.7","9.14"
5958,"과자류","마이쮸복숭아(크라운제과)","100","412.16","81.57","1.75","9.02"
5959,"과자류","마이쮸블루베리(크라운제과)","30","124.77","24.48","0.51","2.76"
5960,"과자류","마이쮸사과(크라운제과)","100","413.53","82.33","1.76","8.8"
5961,"과자류","마이쮸스무디(크라운제과)","30","124.35","24.49","0.51","2.7"
5962,"과자류","마이쮸자일리톨딸기(크라운제과)","100","380.12","84.61","1.2","7.22"
5963,"과자류","마이쮸자일리톨복숭아(크라운제과)","30","115.18","25.35","0.42","2.15"
5964,"과자류","마이쮸자일리톨사과(크라운제과)","100","385.15","84.55","1.35","7.34"
5965,"과자류","마이쮸자일리톨포도(크라운제과)","100","380.37","84.62","1.39","6.86"
5966,"과자류","마이쮸포도(크라운제과)","100","413.88","82.56","1.66","8.79"
5967,"과자류","마이페이브릿베어 베어스 온 애뉴얼 세트","30","39","5.1","0.3","1.8"
5968,"과자류","마일드 스위트 오레오 초콜릿 샌드위치 쿠키(미가방)","30","149.31","22.06","1.18","6.26"
5969,"과자류","마쪼 브래드","30","54.6","11.48","1.77","0.17"
5970,"과자류","마카다미아 너트 쿠키","30","42","4.5","0.3","2.7"
5971,"과자류","마카다미아 쇼트브레드","30","49.8","5.1","0.6","3"
5972,"과자류","마카다미아 클러스터,화이트","30","60","4.8","0.6","3.9"
5973,"과자류","마카다미아 토피,화이트","30","123","9.6","0.6","8.4"
5974,"과자류","마켓플레이스데니쉬버터쿠키","30","42.3","5.7","0.6","1.8"
5975,"과자류","만두,고기만두, 고기만두(동원산업)","150","279","39.45","12.75","7.8"
5976,"과자류","만두,고기만두, 고기만두(한성기업㈜)","150","363","37.05","13.8","18.75"
5977,"과자류","만두,고기만두, 교자만두(고기)(풀무원)","150","219","20.25","10.95","10.2"
5978,"과자류","만두,고기만두, 포자만두(고기)(풀무원)","150","219","20.25","10.95","10.2"
5979,"과자류","만두,김치만두, 교자만두(김치)(풀무원)","150","196.5","23.4","8.7","7.5"
5980,"과자류","만두,김치만두, 김치만두(동원산업)","150","336","46.65","12.9","10.8"
5981,"과자류","만두,김치만두, 포자만두(김치)(풀무원)","150","196.5","23.4","8.7","7.5"
5982,"과자류","만두,만두, 손만두(동원산업)","150","300","38.55","15.3","9.45"
5983,"과자류","만두,만두, 일품만두(동원산업)","150","310.5","33.6","13.5","13.5"
5984,"과자류","만두,만두, 전통우리만두(대림수산㈜)","150","334.5","42.6","20.55","10.35"
5985,"과자류","만두,만두, 참고향만두(해태제과㈜)","150","303","37.05","11.85","12"
5986,"과자류","만지니 오르조 캔디","10","5.53","1.37","0","0"
5987,"과자류","만지니 허니 캔디","10","6.22","1.55","0","0"
5988,"과자류","말리반 레몬크레커","30","146.7","22.8","1.89","5.25"
5989,"과자류","말리반 바닐라크림 웨이퍼","30","84","9","0.6","3"
5990,"과자류","말리반 브랜크래커","30","122.4","21.78","3.18","2.52"
5991,"과자류","말리반 생강 넛","30","33","5.7","0.3","1.05"
5992,"과자류","말리반 치즈비스킷","30","60.9","9.75","1.65","1.68"
5993,"과자류","말리반 커스타드 크리머","30","84","11.85","1.02","3.6"
5994,"과자류","말리반 하와이안 코코넛 쿠키","30","71.7","10.65","1.05","2.7"
5995,"과자류","말차(녹차)향사탕","10","6","1.5","0","0"
5996,"과자류","말키스트크래커","30","41.4","6.3","0.9","1.5"
5997,"과자류","맛챠아메(녹차사탕)","10","6.7","1.6","0.05","0"
5998,"과자류","망고 샤베트","100","104","26","0","0"
5999,"과자류","망고 소르베","100","100","23.9","0.2","0.2"
6000,"과자류","망고 아이스","100","76","19","0","0"
6001,"과자류","망고마카다미아(1차포장)","30","22.5","2.7","0.3","1.2"
6002,"과자류","망고맛 푸딩","100","110","27.4","0","0"
6003,"과자류","망고맛요거트푸딩","100","80","18","1","0"
6004,"과자류","망고맛푸딩","100","152.5","37.9","0","0.1"
6005,"과자류","망고향 태피","30","16.5","3.3","0","0.3"
6006,"과자류","망그레 발라도","30","36","5.1","0","1.5"
6007,"과자류","망코마카다미아","30","45","5.4","0.3","2.4"
6008,"과자류","매실 센베","30","40.5","7.2","0.09","1.2"
6009,"과자류","매실향 사탕","10","6","1.6","0","0"
6010,"과자류","매운꿀꽈배기(농심)","30","141.43","21.43","0.86","6"
6011,"과자류","매운새우깡(농심)","30","146.67","20","2","6.67"
6012,"과자류","매직 땅콩 샌드 크래커","30","67.8","8.1","1.65","3.18"
6013,"과자류","매직 버터향크림-인공버터향 0.4%","30","40.5","5.7","0.3","1.8"
6014,"과자류","매직 치즈 샌드 크래커","30","68.7","8.4","0.9","3"
6015,"과자류","매직 크래커 샌드 버터향","15","11.25","1.5","0.15","0.52"
6016,"과자류","매직 크래커 치즈크림맛","30","44.1","5.4","0.9","2.1"
6017,"과자류","매직 크래커 피넛버터맛","30","44.1","5.4","0.9","2.1"
6018,"과자류","매직 피너츠 버터 크림","30","45","5.4","0.6","2.1"
6019,"과자류","매직 피넛버터크림","30","15","5.4","0.6","2.1"
6020,"과자류","매직 피넛버터크림-피넛버터크림25%","30","45","5.4","0.6","2.1"
6021,"과자류","맥비티 홉놉","30","42.9","5.4","0.6","2.1"
6022,"과자류","맥시 믹스드루츠 칩(로즈마리 갈릭)","30","42.75","5.85","0.22","2.25"
6023,"과자류","맥시 카사바 칩(사워크림)","30","42","5.7","0.3","2.1"
6024,"과자류","맥시 카사바 칩(오리지날)","30","42","5.1","0.3","2.1"
6025,"과자류","맥시 타로 칩(스파이시치즈)","30","37.5","4.8","0.3","1.95"
6026,"과자류","맥시초코웨하스","30","40.5","5.1","0.3","2.1"
6027,"과자류","맥앤드류 버터 쇼트브래드 화이트초콜릿 앤 스트로베리무스","30","49.5","5.7","0.6","2.7"
6028,"과자류","머랭 코코넛","30","52.5","4.8","0.51","3.3"
6029,"과자류","머리가 좋아하는 임실치즈쿠키(오리온)","30","149.4","18.3","1.79","7.84"
6030,"과자류","멀티그라노","30","57","11.1","1.5","0.72"
6031,"과자류","멀티그레인 앤 체다 크리스피 링","30","25.2","3.6","0.66","0.96"
